student_id,name,age,gender,score,phone,extension,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address,city,postal,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year
749,Jason Mack,20,Male,74.0,+1-453-192-7531,,millerpatrick@leach.info,2021-10-14 03:41:53,Data Science,100.0,Active,0.0,,188.0,2000-11-11 01:10:00,"Ruthfort 25-kv, dom 28",Derekmouth,,"often, toward",,,,,,,,,,,
750,Brandon Ryan,20,Male,83.0,,,,2008-12-27 15:44:41,Data Science,100.0,Pending,,Good,174.0,2011-03-03 00:00:00,5988 James Views,Potterborough,,,,,,,,,,,,,
751,,20,Female,93.0,+1-214-599-9546,99546,njones@gmail.com,2014-07-31 23:32:00,Python,100.0,Inactive,4.5,Good,74.0,1986-10-21 00:00:00,New Diamond,Alexanderview,100245,"land, break",1.0,4.0,1.0,"one, understand",3,1269.0,226.0,HP,2024,Xiaomi,2023
752,Erica Stark,22,Female,90.0,,,,1981-03-03 00:00:00,Data Science,99.0,Active,4.5,Excellent,264.0,2022-05-29 16:33:01,Kaylastad,East Donald,100332,"agent, poor",4.0,5.0,4.0,"various, government",5,1255.0,1382.0,Lenovo,2019,Xiaomi,2021
753,,20,Male,63.0,+1-237-997-4157,157,,2015-12-12 00:00:00,Data Science,,Inactive,3.19,Good,164.0,2018-01-30 06:48:00,"South Juliaburgh 19-kv, dom 9",Port Christopherside,,,,,,,,,,,,,
754,Sarah Herrera,18,Male,,+1-072-856-8042,8042,,2015-12-02 00:00:00,Data Science,100.0,Inactive,0.0,Excellent,95.0,2000-08-01 00:00:00,Katherinechester,Port Elizabethshire,100158,,,,,,,,,,,,
755,Rebecca Williams,22,Female,57.0,+1-742-056-8630,68630,,1981-05-05 22:20:00,Data Science,100.0,Active,,Excellent,139.0,1977-10-17 00:00:00,"East John 7-kv, dom 28",South Joshuaburgh,,"blood, general",5.0,4.0,3.0,"however, door",3,374.0,370.0,Dell,2018,Apple,2021
756,,19,Female,68.0,+1-224-979-5611,5611,,2008-02-11 00:00:00,Data Science,,Active,4.5,,181.0,2008-03-19 13:45:07,Lake Timothy,Ballardstad,100780,"whether, size",1.0,5.0,4.0,"art, share",4,716.0,1323.0,Dell,2024,Xiaomi,2019
757,,19,Male,92.0,,,andrew24@yahoo.com,1994-07-24 00:00:00,Data Science,,Inactive,,Excellent,178.0,1979-07-16 00:00:00,,Port Vickie,,"product, class",3.0,4.0,2.0,"heart, office",4,1131.0,694.0,HP,2023,Samsung,2020
758,Kevin Chavez,20,Male,,,,,2023-10-17 09:26:29,Python,92.0,Active,4.5,,118.0,1979-08-03 00:00:00,38279 Johnson Junctions Apt. 058,Paultown,,"often, seat",4.0,3.0,2.0,"issue, beat",1,799.0,686.0,Dell,2018,Xiaomi,2019
759,Leslie Hubbard,21,,,+1-413-158-1431,,harpersharon@yahoo.com,1971-12-17 00:00:00,Data Science,100.0,Pending,,Good,117.0,1995-12-08 00:00:00,58426 James Burg,Lake Jonport,,,,,,,,,,,,,
760,Tracey Fields,18,Male,87.0,+1-033-742-5065,5065,,2006-03-05 00:00:00,Data Science,100.0,Pending,3.99,Average,195.0,1998-12-16 00:00:00,74126 Smith Drives,East Jonathanbury,,,,,,,,,,,,,
761,,18,Male,90.0,+1-146-936-4192,4192,mackenzie10@gmail.com,2011-04-10 17:37:29,Python,,Inactive,3.7,Excellent,62.0,1978-08-18 00:00:00,18410 Richard Orchard Suite 816,Clarkport,,"floor, special",,,,,,,,,,,
762,William Stewart,22,Female,,,,,2019-12-16 07:48:05,Python,95.0,Pending,4.5,Excellent,159.0,1978-02-20 00:00:00,"Apartment 32, Lake Christopher district",Evansmouth,100248,"whose, floor",1.0,4.0,2.0,"clearly, game",5,513.0,1236.0,Dell,2023,Xiaomi,2019
764,,19,Female,90.0,,,james82@smith.com,2014-07-07 06:59:14,Data Science,,Active,,Excellent,251.0,2002-06-19 00:00:00,East Amberburgh,West Jessicafort,100103,"ask, threat",3.0,3.0,3.0,"ok, they",2,1394.0,909.0,Lenovo,2023,Xiaomi,2018
765,Tammy Garcia,18,,90.0,,,,2010-04-24 00:00:00,Data Science,100.0,Pending,,Excellent,197.0,2005-12-10 00:00:00,57963 Rachel Lock,South Dorischester,,"mind, even",2.0,3.0,4.0,"reduce, learn",1,483.0,213.0,HP,2018,Apple,2021
766,Mr. Andre Miller,21,Female,,+1-515-874-5236,45236,,1973-06-17 06:27:00,Data Science,65.0,Inactive,,Excellent,60.0,1990-12-29 00:00:00,South Kathrynberg,Garrettstad,100834,,,,,,,,,,,,
767,Angelica Holmes,20,Male,,,,ricemelanie@gmail.com,2008-07-04 00:00:00,Data Science,75.0,Inactive,4.5,Good,188.0,2022-01-14 01:33:05,"Apartment 39, Williamsshire district",Lake Matthew,100365,"western, last",,,,,,,,,,,
768,Jonathan Doyle,20,Female,76.0,+1-753-657-7382,,ericray@yahoo.com,2022-11-11 07:54:28,Python,,Active,0.0,Average,123.0,2024-08-03 00:00:00,,Walkerhaven,,,,,,,,,,,,,
770,Gene Gill,20,Female,55.0,+1-874-083-3901,,angeladavis@crawford.org,2024-11-23 08:36:44,Data Science,,Inactive,3.7,Good,299.0,1985-04-24 11:22:00,Samanthatown,Port Angelberg,100052,"money, expect",2.0,3.0,2.0,"paper, bit",1,376.0,1305.0,HP,2016,Samsung,2021
771,,21,Male,90.0,+1-427-976-9186,,,1996-09-29 00:00:00,Data Science,100.0,Active,,Average,184.0,1993-12-02 22:20:25,"Pamelaburgh 11-kv, dom 21",Jenniferburgh,,,,,,,,,,,,,
772,Christopher Sullivan,20,Female,77.0,+1-435-345-9683,,hunter62@vazquez-lewis.com,1988-10-16 00:00:00,Python,100.0,Active,4.5,Excellent,296.0,1991-02-09 20:50:41,East Jacobshire,Joshuaside,100672,"short, number",3.0,1.0,5.0,"occur, open",5,1495.0,772.0,Lenovo,2024,Xiaomi,2023
773,Tracy Austin,,Male,,,,,1980-01-31 23:10:42,Data Science,100.0,Inactive,,,109.0,2022-06-24 23:18:49,West Andrew,South Ivanburgh,100291,"boy, single",,,,,,,,,,,
774,Kristina Anderson,18,Female,89.0,,,jake25@mcgee.com,1991-04-21 04:36:49,Data Science,79.0,Inactive,,Excellent,85.0,1994-03-13 11:19:00,,East Jill,,"ever, down",4.0,2.0,2.0,"turn, gun",3,362.0,641.0,Dell,2018,Xiaomi,2023
775,Chelsea Thompson,18,Female,90.0,+1-746-584-3276,,jgaines@yahoo.com,2021-05-13 00:00:00,Data Science,,Inactive,,Good,239.0,1996-02-16 00:11:40,North Julie,Claystad,100223,"from, already",4.0,2.0,3.0,"magazine, place",5,1061.0,281.0,Dell,2021,Samsung,2022
776,Madison James,,Female,73.0,+1-807-029-4233,94233,,2007-11-01 17:58:00,Data Science,,Inactive,3.7,Good,265.0,1998-04-22 14:38:00,,East Dylan,,"paper, chance",3.0,3.0,1.0,"economy, let",0,773.0,1052.0,Lenovo,2024,Xiaomi,2019
777,Adam Barnes,20,Female,90.0,+1-406-186-6344,6344,jeffrey42@kelly.com,2024-01-25 07:14:00,Data Science,93.0,Pending,3.7,Excellent,176.0,2021-08-02 11:45:22,10288 Charles Expressway,Lake Nicoleton,,"majority, size",,,,,,,,,,,
778,Tony Holland,20,Male,,,,melissa71@yahoo.com,1998-07-08 00:00:00,Data Science,84.0,Active,0.0,Excellent,260.0,1978-01-09 09:40:35,0850 Norma Manor Apt. 789,Heathermouth,,"conference, clear",,,,,,,,,,,
779,,20,Female,89.0,,,jacqueline67@lopez.info,2021-01-06 06:54:32,Data Science,98.0,Active,3.7,Excellent,78.0,2021-09-26 08:40:10,"Lake Katherine 9-kv, dom 42",North Jennifer,,"forget, capital",3.0,3.0,5.0,"memory, reveal",3,606.0,211.0,Dell,2017,Xiaomi,2021
780,Elizabeth Carrillo,21,Female,89.0,+1-043-162-1121,121,,2020-04-28 00:00:00,Python,69.0,Active,4.5,Excellent,164.0,2009-06-19 12:52:45,"Apartment 23, East Matthew district",Ayalaport,100465,,,,,,,,,,,,
781,Abigail Miller,,Female,65.0,+1-557-960-6516,6516,,1997-05-03 00:00:00,Data Science,,Pending,,Average,276.0,2020-10-06 01:42:01,"South Jennifer 6-kv, dom 50",West Carl,,"fine, traditional",5.0,2.0,3.0,"seven, guess",0,547.0,1304.0,Lenovo,2019,Xiaomi,2022
782,Erika Thompson,,Male,72.0,+1-348-610-5057,057,,1976-03-14 00:00:00,Data Science,100.0,Pending,4.5,Average,238.0,1988-06-23 00:00:00,,New Donborough,,"able, toward",,,,,,,,,,,
783,Richard Powell,18,,69.0,,,,2022-05-01 05:53:23,Data Science,100.0,Inactive,0.0,Good,73.0,1973-07-25 00:00:00,"Apartment 9, Christinastad district",Jameschester,100084,"along, staff",1.0,3.0,5.0,"energy, outside",0,524.0,1011.0,Dell,2017,Apple,2021
784,Howard Frank,,,,+1-160-299-2499,,,1996-03-16 00:00:00,Data Science,100.0,Inactive,,Excellent,298.0,2008-11-19 00:00:00,Michaelland,New Shelia,100325,"ball, suddenly",3.0,2.0,4.0,"future, out",0,1069.0,255.0,HP,2022,Xiaomi,2021
785,,21,,59.0,+1-753-470-1254,254,,1982-04-27 00:00:00,Data Science,,Active,,,147.0,2022-12-10 23:55:20,033 Stewart Lights Suite 397,Morrisstad,,"organization, near",1.0,3.0,4.0,"share, interest",4,1393.0,672.0,Dell,2015,Xiaomi,2022
786,,20,Female,76.0,,,cortezholly@yahoo.com,2023-07-24 04:39:21,Data Science,61.0,Pending,0.0,,128.0,2022-12-27 09:06:12,697 Debbie Neck Suite 615,Jonathanchester,,"meet, thought",,,,,,,,,,,
787,Bradley Schwartz,22,,92.0,+1-808-143-5711,,jeanette11@smith.com,1995-11-26 00:00:00,Data Science,,Pending,4.5,Average,244.0,2011-07-02 00:00:00,,South Jacquelinemouth,,"several, practice",5.0,5.0,4.0,"strategy, hear",3,757.0,1335.0,Dell,2018,Xiaomi,2020
788,Michelle Jones,,Female,79.0,+1-405-863-2330,,,2022-04-24 04:28:43,Data Science,94.0,Inactive,0.0,,65.0,2000-06-01 00:00:00,Ochoahaven,Anthonyshire,100501,"nice, last",5.0,3.0,5.0,"avoid, include",2,829.0,631.0,HP,2019,Samsung,2022
789,Bradley Hawkins,22,Female,71.0,+1-520-597-2324,324,vazquezjessica@gmail.com,2004-04-14 23:11:00,Python,,Active,,Excellent,237.0,1993-01-30 02:39:27,3626 Joseph Bridge,East Sarahport,,"responsibility, city",,,,,,,,,,,
790,Edward Holmes,21,Female,51.0,,,,2012-10-22 00:00:00,Python,100.0,Inactive,3.7,Average,184.0,2016-12-09 23:58:10,"Apartment 2, North Melissafort district",East Deborahview,100116,"establish, evidence",1.0,5.0,4.0,"color, main",2,1287.0,408.0,Lenovo,2019,Apple,2022
791,Tyler Burke,20,,95.0,,,kimberlycolon@gilbert.biz,1984-06-08 00:00:00,Python,100.0,Inactive,0.0,,276.0,1976-04-26 00:00:00,"South Michellestad 28-kv, dom 8",South Jeremy,,"out, art",1.0,3.0,4.0,"affect, prepare",3,558.0,689.0,Dell,2018,Xiaomi,2024
792,,,Female,,+1-189-752-4802,802,,1982-07-29 00:00:00,Data Science,100.0,Pending,0.0,Excellent,201.0,1997-01-31 00:00:00,Angelaberg,Danaburgh,100432,"upon, education",5.0,4.0,5.0,"data, technology",0,1399.0,1094.0,Lenovo,2022,Apple,2018
793,Alexander Baird,20,Female,88.0,,,,1993-05-04 08:28:16,Data Science,,Pending,,,92.0,2018-07-19 00:00:00,,Rickyland,,"ago, the",2.0,2.0,4.0,"throughout, last",5,1117.0,593.0,HP,2023,Apple,2024
794,,18,Male,70.0,+1-021-317-6504,6504,,1974-10-30 12:21:00,Data Science,,Inactive,,Excellent,236.0,1989-12-24 00:00:00,"Apartment 42, New Fernando district",West Angelastad,100031,"avoid, happen",4.0,4.0,2.0,"choice, prove",3,881.0,297.0,Dell,2019,Samsung,2021
795,,20,Female,,+1-612-152-9772,,,2025-04-23 00:00:00,Data Science,,Active,4.5,,242.0,2020-04-03 00:00:00,"Stephaniebury 3-kv, dom 8",East Jo,,"from, fall",1.0,2.0,2.0,"assume, late",1,454.0,658.0,Dell,2024,Apple,2018
796,,20,Female,90.0,+1-938-606-7820,7820,gryan@cruz-suarez.com,1984-06-16 00:00:00,Data Science,,Pending,,Good,163.0,2021-08-30 18:23:53,,Port John,,"fact, boy",2.0,5.0,5.0,"newspaper, look",2,1337.0,528.0,HP,2018,Apple,2020
797,Grant Oneill,21,Female,90.0,+1-407-636-8425,,,2023-06-17 07:34:12,Python,100.0,Inactive,,Good,84.0,2019-05-16 01:21:00,West Jessicaview,Mcmillanview,100895,"table, least",2.0,5.0,2.0,"believe, stock",1,1214.0,592.0,HP,2017,Xiaomi,2019
798,,19,Female,92.0,+1-226-267-5937,75937,davisamy@yahoo.com,2022-07-25 02:09:23,Python,,Inactive,0.0,Excellent,295.0,2023-12-10 17:59:07,01332 Gordon Ford Apt. 639,Kerrymouth,,"at, word",5.0,1.0,5.0,"occur, training",0,373.0,699.0,HP,2021,Samsung,2023
799,Linda Hernandez,19,Female,61.0,,,tom51@hill-mcbride.org,2004-09-25 04:34:00,Data Science,,Active,3.7,Excellent,75.0,1977-12-31 12:06:52,,New Kylefort,,"continue, everybody",5.0,5.0,4.0,"others, actually",1,1008.0,679.0,Dell,2015,Xiaomi,2022
800,Jeffrey Jones,,Female,71.0,+1-851-104-8595,,,1984-08-11 04:13:00,Data Science,74.0,Inactive,3.7,Average,184.0,1998-02-26 00:00:00,"West Anthony 17-kv, dom 21",North Lindaton,,"bad, I",,,,,,,,,,,
801,,19,Female,76.0,+1-196-830-4799,04799,,1997-07-30 15:21:00,Data Science,64.0,Inactive,4.5,Good,77.0,1976-07-18 00:00:00,"Apartment 25, New Jerry district",Bakertown,100509,"middle, card",1.0,5.0,5.0,"really, eye",5,1041.0,306.0,HP,2016,Xiaomi,2020
802,Debra Wade,20,Male,97.0,+1-007-813-9193,,victorwright@phillips.com,2025-10-28 02:46:41,Python,,Pending,,Good,143.0,2022-09-18 06:48:43,,West Cynthiafurt,,"star, above",5.0,2.0,5.0,"deal, each",5,509.0,343.0,HP,2016,Samsung,2018
803,Michael Pacheco,18,Male,90.0,,,,1972-05-19 00:00:00,Data Science,85.0,Inactive,0.0,Good,243.0,1987-04-07 00:00:00,,Daviesland,,,,,,,,,,,,,
804,Erika Hardy,20,Female,82.0,+1-995-765-5179,,,1996-08-30 00:00:00,Data Science,,Inactive,3.7,,88.0,1993-02-24 00:00:00,Nicholasport,North Dennis,100460,,,,,,,,,,,,
805,Lisa Gibson,20,Female,70.0,,,kelleywanda@yahoo.com,2003-01-20 00:00:00,Data Science,89.0,Active,0.0,Good,187.0,2023-02-20 10:51:07,"Kristinabury 6-kv, dom 7",Lake Allisonport,,"five, the",3.0,3.0,4.0,"pay, attention",1,987.0,601.0,HP,2024,Xiaomi,2022
806,,19,Female,68.0,+1-262-935-6533,,,2019-05-29 00:00:00,Data Science,100.0,Inactive,3.7,Average,296.0,1977-01-27 16:13:00,Jeffreyhaven,South Juliehaven,100501,"half, season",,,,,,,,,,,
807,,22,Female,90.0,+1-794-576-1097,097,kenneth39@anthony.info,1984-01-28 00:00:00,Data Science,100.0,Inactive,,,113.0,2021-04-11 07:42:31,Angieborough,Port Sarah,100749,"treatment, medical",1.0,2.0,3.0,"reach, unit",1,1437.0,1091.0,Dell,2019,Samsung,2024
808,Sharon Moore,20,,90.0,+1-240-238-7416,416,,2019-01-26 00:00:00,Data Science,,Active,,Excellent,252.0,1984-12-26 14:43:24,"Apartment 44, North James district",Albertshire,100181,"nothing, machine",5.0,4.0,1.0,"night, rather",2,1220.0,1068.0,Dell,2024,Apple,2018
809,Amber Kelly,20,Male,,,,,2017-01-01 00:00:00,Data Science,100.0,Pending,4.03,Average,292.0,2017-09-08 01:33:00,,Port Jerry,,"method, within",3.0,5.0,1.0,"put, leg",4,734.0,1405.0,Lenovo,2024,Apple,2023
810,Jennifer English,,Male,,,,,2019-09-03 19:30:30,Python,90.0,Inactive,4.5,,109.0,2007-11-21 13:42:05,"Apartment 17, Port Brandi district",Port Joshua,100041,"property, resource",2.0,3.0,5.0,"behavior, situation",4,682.0,1487.0,Dell,2023,Xiaomi,2020
811,Crystal King,18,,,+1-351-329-8883,8883,jennakeller@yahoo.com,2022-07-03 18:02:13,Data Science,100.0,Pending,,Good,129.0,1982-12-09 05:21:06,Port Brendafurt,New Taylorchester,100887,"suffer, fight",2.0,1.0,2.0,"head, always",5,1440.0,1458.0,HP,2020,Apple,2019
813,Aaron Webster,20,,84.0,+1-586-664-2250,,,1993-09-02 02:08:00,Python,,Pending,3.7,Good,203.0,2023-05-31 14:39:14,,West Donna,,"rate, she",3.0,3.0,1.0,"important, various",1,693.0,463.0,Lenovo,2023,Samsung,2021
814,Steven Kelley,20,Female,,,,sara20@gmail.com,1980-05-22 00:00:00,Python,65.0,Active,4.5,Excellent,223.0,1982-11-20 18:43:00,,East Amandachester,,,,,,,,,,,,,
815,,20,Female,83.0,+1-041-561-2583,583,chahn@graves.com,1998-01-17 23:19:00,Data Science,100.0,Active,3.69,Average,107.0,2023-04-15 21:13:03,,North Josephfort,,,,,,,,,,,,,
816,Michelle Rodriguez,18,Female,93.0,+1-116-056-7814,,ubell@harmon.info,2010-06-14 00:00:00,Data Science,100.0,Inactive,4.5,Excellent,244.0,1989-09-25 00:00:00,,West Deanna,,,,,,,,,,,,,
817,Joshua Munoz,20,Female,,+1-790-815-3530,530,wchan@hotmail.com,2005-01-29 00:00:00,Python,,Active,3.24,Average,101.0,2021-05-28 01:09:20,"Apartment 48, Williamton district",West Margaretchester,100704,,,,,,,,,,,,
818,Randy Hogan,19,Female,,,,bennettdonna@moore.info,1991-07-19 13:36:19,Python,91.0,Active,4.5,Average,261.0,2021-11-08 09:20:54,,New Laura,,"education, police",4.0,5.0,2.0,"last, year",5,1262.0,656.0,Lenovo,2022,Samsung,2018
819,Thomas Rogers,20,Female,90.0,+1-674-539-4440,4440,,1970-06-13 00:00:00,Data Science,,Pending,4.5,Good,85.0,1995-11-10 00:00:00,"Christineview 27-kv, dom 19",Sandramouth,,"leave, address",4.0,2.0,5.0,"attack, surface",0,609.0,212.0,HP,2016,Samsung,2018
820,,20,Female,82.0,+1-149-271-6032,16032,,2022-01-14 03:06:05,Data Science,100.0,Inactive,4.0,Excellent,234.0,1972-06-06 08:39:43,"Apartment 19, Larryland district",Scotthaven,100863,"old, into",,,,,,,,,,,
821,,,Female,80.0,,,tuckerjeremy@giles.net,1991-11-05 00:00:00,Data Science,100.0,Active,0.0,Average,208.0,1995-11-22 00:00:00,156 Mack Ports,East Melissa,,"news, economic",,,,,,,,,,,
822,Sandra Allen,,Female,90.0,+1-845-313-8332,,,2021-04-06 02:48:08,Python,,Inactive,,Excellent,258.0,2022-12-02 17:50:40,"West Mark 17-kv, dom 41",New Joseph,,"trade, customer",,,,,,,,,,,
823,Grace Russell,20,Female,95.0,,,kellyromero@mccoy.biz,2009-07-17 00:00:00,Data Science,100.0,Pending,3.7,Good,250.0,1977-11-12 00:00:00,0473 Hess Dam Suite 547,North James,,"already, return",,,,,,,,,,,
825,Elizabeth Hawkins,22,Female,90.0,,,,2015-04-20 00:00:00,Data Science,,Active,4.5,Average,239.0,1974-12-25 00:00:00,"Lake Annafurt 16-kv, dom 40",East Alicia,,"market, administration",,,,,,,,,,,
827,Douglas Matthews,19,Female,,+1-968-082-3234,3234,kevin36@yahoo.com,1984-09-26 10:03:00,Data Science,100.0,Active,1.59,,229.0,1991-02-16 04:17:00,,Lake Donnaland,,"both, believe",4.0,5.0,2.0,"the, culture",3,924.0,769.0,Lenovo,2018,Samsung,2022
828,Christian Butler,22,Male,71.0,,,,2000-09-20 05:52:00,Data Science,100.0,Active,,Excellent,299.0,1975-06-15 00:00:00,Johnchester,Lake Christophermouth,100216,"next, improve",1.0,2.0,1.0,"organization, catch",5,356.0,313.0,Lenovo,2018,Apple,2022
830,Kevin Hayes,20,Male,,,,tfisher@hotmail.com,2008-10-10 00:00:00,Data Science,,Active,0.0,Good,156.0,2004-10-26 05:03:41,South Kaylastad,South Amanda,100066,"successful, show",1.0,2.0,2.0,"hit, together",2,1335.0,309.0,HP,2019,Xiaomi,2020
831,,20,Male,90.0,+1-613-784-7216,216,pday@hernandez.com,1992-09-16 00:00:00,Python,100.0,Pending,,,92.0,1999-01-29 16:08:09,88881 Craig Run Suite 270,West Christopherside,,"experience, party",1.0,1.0,2.0,"size, laugh",2,517.0,535.0,HP,2021,Xiaomi,2020
832,Carrie Gonzales,,Female,,,,conradmichael@gmail.com,1979-03-15 00:00:00,Python,100.0,Pending,3.7,,242.0,1984-11-25 00:00:00,,Brandonshire,,"race, big",4.0,5.0,4.0,"goal, skill",1,943.0,974.0,Dell,2019,Samsung,2019
833,Lauren Briggs,20,,92.0,,,,2021-07-06 01:16:16,Data Science,,Pending,,Excellent,88.0,1992-07-28 04:15:23,408 Dawn Drives,Lake Jessica,,"strategy, effect",2.0,5.0,1.0,"reduce, election",1,647.0,1099.0,Lenovo,2016,Xiaomi,2020
834,Megan Roberts,21,Male,65.0,+1-595-558-3937,3937,bflores@dennis.biz,1989-09-04 00:00:00,Data Science,100.0,Inactive,4.5,Average,200.0,1983-09-11 00:00:00,"Apartment 11, North John district",Bentonberg,100241,"indicate, available",3.0,2.0,3.0,"choose, evidence",4,1417.0,483.0,Lenovo,2022,Xiaomi,2024
835,Tiffany Beard,20,Female,99.0,,,lisalevine@yahoo.com,2021-01-30 00:45:40,Data Science,100.0,Active,4.5,Average,111.0,2003-07-05 00:00:00,,Susanchester,,,,,,,,,,,,,
836,April Bryant,20,Male,90.0,+1-837-626-7959,,,2023-03-01 09:13:19,Data Science,100.0,Pending,1.49,,137.0,1974-03-13 20:49:00,,Joelhaven,,,,,,,,,,,,,
837,Terry James,18,,74.0,,,,1979-05-06 07:09:48,Data Science,100.0,Inactive,3.7,Excellent,105.0,1970-12-11 13:04:36,"Jonesport 21-kv, dom 14",Josephburgh,,,,,,,,,,,,,
839,Willie Smith,18,Male,90.0,,,nbaker@yahoo.com,1986-03-20 20:31:04,Python,,Active,4.5,Good,213.0,1995-05-10 10:19:00,03191 Brooke Expressway,Daleland,,"establish, mouth",,,,,,,,,,,
840,Ronald Wade,20,Male,82.0,,,daviscrystal@yahoo.com,2011-03-06 00:00:00,Data Science,,Active,4.5,Average,104.0,2012-07-06 00:00:00,"Apartment 47, Garciaborough district",New Kristine,100793,"country, they",,,,,,,,,,,
841,,20,Female,64.0,+1-428-114-0078,078,,2023-06-12 05:23:09,Data Science,100.0,Active,,,109.0,2022-02-08 03:03:48,Andrewland,Frenchside,100459,"ask, model",4.0,4.0,1.0,"amount, try",0,587.0,1190.0,Lenovo,2020,Samsung,2022
842,Jessica Schroeder,22,Female,76.0,,,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,Python,100.0,Active,,Good,181.0,1981-02-13 03:39:00,North Hannahberg,Blanchardhaven,100194,,,,,,,,,,,,
843,Michael Bell,18,,80.0,+1-431-915-0757,50757,,1995-07-15 00:00:00,Data Science,100.0,Inactive,4.5,Average,168.0,2020-10-15 07:08:52,07099 Perez Forges,Port Toddbury,,"experience, dream",,,,,,,,,,,
844,Amanda Diaz,18,Female,73.0,+1-566-184-6329,329,,2004-06-20 00:00:00,Data Science,100.0,Pending,4.5,,92.0,2013-05-09 00:00:00,,North Theresa,,"on, stock",3.0,3.0,2.0,"seven, fire",3,610.0,461.0,Lenovo,2022,Samsung,2018
845,Michael Johnson,19,,82.0,,,nmason@hotmail.com,2019-10-24 00:00:00,Python,100.0,Pending,0.0,Average,111.0,1979-05-09 00:00:00,Scottmouth,Randytown,100473,,,,,,,,,,,,
846,,19,,71.0,+1-247-567-7865,865,,2018-12-09 21:28:50,Data Science,,Pending,4.5,,76.0,2008-03-14 00:00:00,North Kelly,Johnview,100817,"help, exist",2.0,4.0,4.0,"player, store",3,973.0,366.0,Dell,2015,Xiaomi,2020
847,Derrick Cain,20,Male,,,,,1990-05-16 03:17:19,Data Science,,Pending,0.0,Excellent,290.0,1973-03-15 11:00:23,"East Brittanychester 22-kv, dom 28",East Angela,,"million, democratic",3.0,3.0,2.0,"focus, such",3,529.0,1141.0,Dell,2022,Xiaomi,2022
848,,20,Male,,+1-388-381-1205,,,1982-06-08 00:00:00,Data Science,100.0,Inactive,3.7,Excellent,243.0,2002-05-16 22:20:00,,Brooksport,,"consumer, expect",1.0,5.0,3.0,"suggest, artist",3,522.0,1255.0,Lenovo,2024,Apple,2019
849,Steven Powell,20,,71.0,+1-342-305-7171,,angelacompton@hotmail.com,2025-03-14 00:00:00,Data Science,,Inactive,2.89,,188.0,2003-03-09 00:00:00,Jeremyland,West Brittanybury,100398,"reality, similar",4.0,4.0,3.0,"able, blue",1,1298.0,1314.0,Dell,2024,Xiaomi,2022
850,,20,Female,87.0,,,chambersjames@yahoo.com,2002-07-08 00:00:00,Python,100.0,Pending,1.81,Average,50.0,2022-08-02 23:39:52,40380 Rodriguez Harbor,Paulfort,,"process, rather",3.0,4.0,3.0,"explain, might",4,1108.0,1251.0,Lenovo,2016,Xiaomi,2021
851,,,Female,,,,dclark@hotmail.com,1976-05-27 00:00:00,Python,100.0,Pending,3.7,Excellent,110.0,1974-06-21 00:00:00,"Juanburgh 25-kv, dom 35",Aguilarfort,,,,,,,,,,,,,
852,Catherine Powell,18,,90.0,+1-006-003-9665,665,garywilson@gmail.com,2016-01-31 14:22:00,Data Science,91.0,Inactive,,Average,158.0,2022-05-15 20:12:06,"Apartment 33, South Andrewport district",Powellmouth,100176,"under, throughout",,,,,,,,,,,
853,Justin Garcia,20,Female,,+1-454-056-0464,60464,,1993-02-05 00:09:40,Data Science,100.0,Pending,4.5,Excellent,96.0,1993-09-04 20:42:00,"Rodriguezmouth 29-kv, dom 31",New Ryan,,"man, mission",3.0,2.0,3.0,"coach, moment",2,766.0,1329.0,Lenovo,2023,Samsung,2020
854,,,Male,66.0,+1-350-162-2490,,thomasamanda@hotmail.com,1971-03-10 08:36:23,Data Science,100.0,Pending,4.5,,188.0,2023-05-29 00:00:00,Lake Patricia,South Kristintown,100538,"during, difference",2.0,5.0,1.0,"ok, environmental",4,770.0,294.0,Dell,2024,Apple,2022
855,Judith Williams,20,Female,90.0,+1-413-845-8795,,,2021-08-01 04:06:24,Data Science,,Pending,3.7,Excellent,227.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district",Port Ericville,100676,"region, must",1.0,5.0,3.0,"leg, think",2,1437.0,1390.0,Lenovo,2019,Apple,2020
856,Andrea Luna,20,Male,90.0,+1-042-856-3437,63437,,2003-06-15 00:00:00,Python,,Inactive,,Excellent,164.0,1972-04-12 06:59:13,,Brentside,,"station, son",1.0,5.0,1.0,"I, bed",3,1431.0,1217.0,Dell,2021,Samsung,2021
857,Julia Higgins,18,,54.0,+1-276-434-2162,,,1992-02-15 18:54:25,Data Science,100.0,Active,3.7,Good,210.0,1997-01-21 00:00:00,Brendahaven,East Jennamouth,100673,"create, kitchen",2.0,2.0,4.0,"week, kitchen",3,469.0,1117.0,Dell,2020,Xiaomi,2020
858,Hailey Porter,18,Male,90.0,+1-443-526-9877,,chenanthony@yahoo.com,2020-03-28 06:06:51,Python,69.0,Inactive,,Average,134.0,1998-01-14 00:00:00,"Apartment 16, Heatherport district",Jacobfort,100632,,,,,,,,,,,,
